/*C3*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C4*/SET SCHEMA PUBLIC
CONNECT USER SA
/*C3*/INSERT INTO FLOW_METRICS VALUES(1339019177,'demo','personalization','targetting','ABC','18','flowlet-A','1','in',-1207828384)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-A','1','ops',309880496)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-A','2','in',-1256591024)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-A','2','out',1824983376)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-A','2','ops',402071544)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-B','1','in',157769480)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-B','1','out',-1209008840)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-B','1','ops',-1219321144)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-B','2','in',1569829304)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-B','2','out',-1511250648)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-B','2','ops',1865598176)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-C','1','in',169854720)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-C','1','out',1323190504)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-C','1','ops',-191810816)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-C','2','in',-1091632672)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-C','2','out',-2098532368)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-C','2','ops',2047835920)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-D','1','in',-120866048)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-D','1','out',-1066776752)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-D','1','ops',-869305368)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-D','2','in',1581491456)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-D','2','out',1567465640)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','ABC','28','flowlet-D','2','ops',2086840352)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-A','1','in',-626521072)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-A','1','out',-945459600)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-A','1','ops',4208672)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-A','2','in',-685156400)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-A','2','out',-401687512)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-A','2','ops',-322456648)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-B','1','in',-718979360)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-B','1','out',-855705328)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-B','1','ops',1351484632)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-B','2','in',-946606712)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-B','2','out',1909251912)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-B','2','ops',-1730003408)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-C','1','in',693607400)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-C','1','out',-839049688)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-C','1','ops',-1058922096)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-C','2','in',-1905567688)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-C','2','out',1710674480)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-C','2','ops',1545767360)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-D','1','in',1417728672)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-D','1','out',-631694600)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-D','1','ops',-248073288)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-D','2','in',1822968584)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-D','2','out',635034048)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','ABC','28','flowlet-D','2','ops',790505456)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-A','1','in',534118920)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-A','1','out',-557528056)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-A','1','ops',-182620376)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-A','2','in',1694952200)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-A','2','out',1489323008)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-A','2','ops',1574793904)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-B','1','in',-1022102096)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-B','1','out',-1300558592)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-B','1','ops',-632498064)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-B','2','in',2122678560)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-B','2','out',-146735824)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-B','2','ops',1650911248)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-C','1','in',1731950992)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-C','1','out',-364038400)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-C','1','ops',-1006825328)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-C','2','in',2130942672)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-C','2','out',-987828304)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-C','2','ops',956865848)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-D','1','in',1873148968)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-D','1','out',268337272)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-D','1','ops',-829724400)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-D','2','in',-1257263216)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-D','2','out',-1462354160)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','ABC','28','flowlet-D','2','ops',912948144)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-A','1','in',345465880)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-A','1','out',-1166834632)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-A','1','ops',1703341680)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-A','2','in',686805808)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-A','2','out',1660182392)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-A','2','ops',1094581680)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-B','1','in',-1810811256)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-B','1','out',22625352)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-B','1','ops',-730959824)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-B','2','in',-1433674304)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-B','2','out',-885617224)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-B','2','ops',1004970928)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-C','1','in',-2078355000)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-C','1','out',-240488440)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-C','1','ops',-39276104)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-C','2','in',582512632)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-C','2','out',1816107144)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-C','2','ops',1734145248)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-D','1','in',-268657992)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-D','1','out',774882856)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-D','1','ops',-263145160)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-D','2','in',939981632)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-D','2','out',-544898944)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','targetting','XYZ','18','flowlet-D','2','ops',1347054760)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','1','in',1193298896)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','1','out',-407666592)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','1','ops',-1622730400)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','2','in',1993021288)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','2','out',-62226680)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-A','2','ops',46820672)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','1','in',-1073737784)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','1','out',946370296)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','1','ops',-1310259496)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','2','in',2042625680)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','2','out',-1824515904)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-B','2','ops',642248928)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','1','in',-329491304)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','1','out',321118704)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','1','ops',-1852937832)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','2','in',-961382848)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','2','out',-441257792)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-C','2','ops',1278179752)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','1','in',-1831337280)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','1','out',-1707336544)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','1','ops',759446400)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','2','in',-1102252424)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','2','out',816756016)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','smart-explorer','XYZ','18','flowlet-D','2','ops',595670088)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-A','1','in',1447301760)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-A','1','out',705362696)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-A','1','ops',-2058075936)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-A','2','in',-987411136)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-A','2','out',1835278688)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-A','2','ops',-1215674928)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-B','1','in',1528709848)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-B','1','out',334169488)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-B','1','ops',-1112283296)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-B','2','in',-1951583168)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-B','2','out',-143482016)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-B','2','ops',1032128040)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-C','1','in',417402872)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-C','1','out',-634748760)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-C','1','ops',1298992120)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-C','2','in',1244332344)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-C','2','out',18779312)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-C','2','ops',421462512)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-D','1','in',3214800)
INSERT INTO FLOW_METRICS VALUES(1339019181,'demo','personalization','indexer','XYZ','18','flowlet-D','1','out',-788062416)
